repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
MDEwOlJlcG9zaXRvcnk5NTE4OTEzOA==,alibaba/p3c,16215,212,30532.0,0.013074313906876349
MDEwOlJlcG9zaXRvcnkxMzk5NjEzNDg=,xuejianxianzun/PixivBatchDownloader,3825,50,3906.0,0.013071895424836602
MDEwOlJlcG9zaXRvcnk0Njg3OTA1Nw==,langren1353/GM_script,5744,75,5949.0,0.013057103064066853
R_kgDOG9PI5A,Giskard-AI/giskard,3985,52,4215.0,0.013048933500627352
MDEwOlJlcG9zaXRvcnkzMzE4MzA1OTc=,itcharge/LeetCode-Py,6133,80,6308.0,0.013044187184086092
MDEwOlJlcG9zaXRvcnkxNDM3MDk1NQ==,sahat/hackathon-starter,10120,132,34946.0,0.013043478260869565
MDEwOlJlcG9zaXRvcnkxMTA2MTc3Mw==,eslint/eslint,12592,164,25418.0,0.013024142312579416
MDEwOlJlcG9zaXRvcnkyMjQ4NjUzMw==,00-Evan/shattered-pixel-dungeon,4377,57,4915.0,0.013022618231665525
R_kgDOHuAfNQ,LokerL/tts-vue,5760,75,5886.0,0.013020833333333334
MDEwOlJlcG9zaXRvcnk1MTA4MDUx,opencv/opencv,48402,630,80048.0,0.013015991074748977
MDEwOlJlcG9zaXRvcnk0NzAyMzYwMw==,xuxueli/xxl-job,20283,264,28130.0,0.013015826061233545
MDEwOlJlcG9zaXRvcnkyMjExMjk1MTk=,AobingJava/JavaFamily,37831,492,36246.0,0.01300520736961751
R_kgDOLpsSig,julep-ai/julep,4230,55,4410.0,0.013002364066193853
R_kgDOLPf09Q,LargeWorldModel/LWM,7008,91,7196.0,0.012985159817351597
MDEwOlJlcG9zaXRvcnk1ODYyMzMyMQ==,bilibili/flv.js,8936,116,23037.0,0.012981199641897942
MDEwOlJlcG9zaXRvcnkyMzY4OTgzMA==,yeasy/docker_practice,12718,165,25067.0,0.012973738009120932
MDEwOlJlcG9zaXRvcnkyNjc3NzU2Mjk=,geekxh/hello-algorithm,36230,470,35404.0,0.012972674579078112
MDEwOlJlcG9zaXRvcnkxODI4MDIzNg==,GitbookIO/gitbook,8017,104,27421.0,0.012972433578645378
MDEwOlJlcG9zaXRvcnkyMDU1OTY1,swagger-api/swagger-ui,12643,164,26795.0,0.01297160484062327
MDEwOlJlcG9zaXRvcnkxNTU2NjIzMDY=,trekhleb/homemade-machine-learning,12825,166,23227.0,0.012943469785575049
MDEwOlJlcG9zaXRvcnk2ODcyMDg2Nw==,firstcontributions/first-contributions,44104,570,46310.0,0.012923997823326682
MDEwOlJlcG9zaXRvcnkxMjI0NDQyNg==,rstacruz/nprogress,8434,109,26203.0,0.012923879535214608
R_kgDOLEsPcw,lllyasviel/stable-diffusion-webui-forge,8592,111,9254.0,0.012918994413407821
MDEwOlJlcG9zaXRvcnk3MDE5ODg3NQ==,airbnb/lottie-android,11075,143,35136.0,0.01291196388261851
MDEwOlJlcG9zaXRvcnk5NTgzMTQ=,remy/nodemon,9300,120,26385.0,0.012903225806451613
MDEwOlJlcG9zaXRvcnkxNDUwODQ1MA==,gophish/gophish,8138,105,12000.0,0.012902433030228557
MDEwOlJlcG9zaXRvcnk4MjM1OTkxMA==,imDazui/Tvlist-awesome-m3u-m3u8,25127,324,26832.0,0.012894495960520556
MDEwOlJlcG9zaXRvcnkyMzAwNjQ3OTY=,PWhiddy/PokemonRedExperiments,6983,90,7084.0,0.012888443362451669
R_kgDOIcqvdg,fanmingming/live,23284,300,23995.0,0.012884384126438756
MDEwOlJlcG9zaXRvcnkxODYzMzI5,laravel/laravel,32384,417,79298.0,0.012876729249011858
MDEwOlJlcG9zaXRvcnkxNDMzMjgzMTU=,mindsdb/mindsdb,25322,326,27076.0,0.012874180554458573
R_kgDOI1kycw,greatfrontend/awesome-front-end-system-design,6915,89,7257.0,0.0128705712219812
MDEwOlJlcG9zaXRvcnk2MzE5NzM3OA==,guipsamora/pandas_exercises,8555,110,10991.0,0.012857977790765635
MDEwOlJlcG9zaXRvcnkxMzE3ODk0OTQ=,wuyouzhuguli/SpringAll,25522,328,28528.0,0.01285165739362119
R_kgDOKR5Efw,microsoft/TaskWeaver,4987,64,5452.0,0.012833366753559254
R_kgDOLFQJUA,mihonapp/mihon,10529,135,11383.0,0.012821730458733024
R_kgDOJxtHSw,mem0ai/mem0,14483,185,23915.0,0.012773596630532348
MDEwOlJlcG9zaXRvcnkzMTA4NTEzMA==,airbnb/lottie-web,14644,187,30787.0,0.012769735045069654
MDEwOlJlcG9zaXRvcnk4NTI0MTE0OA==,Azgaar/Fantasy-Map-Generator,3916,50,4726.0,0.012768130745658836
R_kgDONIPN5g,Abdenasser/neohtop,4387,56,4716.0,0.012764987462958741
MDEwOlJlcG9zaXRvcnkxNjQ1NTQ4MzI=,ageron/handson-ml2,27816,355,28229.0,0.012762438884095485
MDEwOlJlcG9zaXRvcnkxNjkwNDgw,qgis/QGIS,8229,105,10833.0,0.012759752096244987
R_kgDOJlfDfw,hiteshchoudhary/apihub,7059,90,7229.0,0.012749681257968552
MDEwOlJlcG9zaXRvcnk2Mjc0MzU4NQ==,spotDL/spotify-downloader,14600,186,18348.0,0.01273972602739726
MDEwOlJlcG9zaXRvcnkxMjEzMjI1,highlightjs/highlight.js,10441,133,23916.0,0.012738243463269803
MDEwOlJlcG9zaXRvcnkzMDQ3NjY1ODM=,imarvinle/awesome-cs-books,17742,226,17681.0,0.0127381354976891
MDEwOlJlcG9zaXRvcnkxMzk4MjQ0MjM=,Avik-Jain/100-Days-Of-ML-Code,25044,319,46028.0,0.012737581855933556
MDEwOlJlcG9zaXRvcnkyMTY5OTg5NTY=,drawrowfly/tiktok-scraper,4715,60,4510.0,0.012725344644750796
R_kgDOKwGN4A,magic-research/magic-animate,9435,120,10648.0,0.012718600953895072
MDEwOlJlcG9zaXRvcnk0NDg5NzQ2Mg==,JustArchiNET/ArchiSteamFarm,8179,104,11554.0,0.012715490891307005
MDEwOlJlcG9zaXRvcnkzNDE3MTQyMDM=,openai/DALL-E,10943,139,10821.0,0.012702184044594719
R_kgDOJH-jmg,Yidadaa/ChatGPT-Next-Web,50889,646,78526.0,0.012694295427302561
MDEwOlJlcG9zaXRvcnkyODU4NjQxOTk=,zeromicro/go-zero,19072,242,29663.0,0.012688758389261746
MDEwOlJlcG9zaXRvcnkzNDMyMjY2,JetBrains/kotlin,25695,326,49780.0,0.012687293247713564
MDEwOlJlcG9zaXRvcnkxNzMzMzU3MDY=,apache/dolphinscheduler,7659,97,13253.0,0.012664838751795273
MDEwOlJlcG9zaXRvcnkyNDY5MDIwNzY=,gustavoguanabara/javascript,3948,50,3600.0,0.012664640324214792
MDEwOlJlcG9zaXRvcnk4NTgxMjc=,pandas-dev/pandas,26707,338,44279.0,0.012655858014752686
MDEwOlJlcG9zaXRvcnkyMzc4Njc4ODM=,metersphere/metersphere,12019,152,11803.0,0.012646642815542059
R_kgDOJm2SAQ,PromtEngineer/localGPT,19296,244,20244.0,0.012645107794361525
,2004content/rarbg,4355,55,,0.012629161882893225
MDEwOlJlcG9zaXRvcnkzMjE1NzE3Mg==,gfwlist/gfwlist,12196,154,23652.0,0.012627090849458839
MDEwOlJlcG9zaXRvcnkyOTkwMTky,signalapp/Signal-Android,16714,211,25892.0,0.012624147421323442
MDEwOlJlcG9zaXRvcnkxMDgxMTA=,mongodb/mongo,12123,153,26631.0,0.012620638455827766
MDEwOlJlcG9zaXRvcnkxNjI2MDgzMzg=,FavioVazquez/ds-cheatsheets,9907,125,14855.0,0.012617341273846776
MDEwOlJlcG9zaXRvcnkyNTQxMjg0,cheeriojs/cheerio,10318,130,28910.0,0.012599340957549913
MDEwOlJlcG9zaXRvcnkxMjEzOTU1MTA=,CyC2018/CS-Notes,119303,1503,178515.0,0.01259817439628509
MDEwOlJlcG9zaXRvcnkzNTc1NjM1MQ==,nagadomi/waifu2x,14209,179,27676.0,0.012597649377155323
MDEwOlJlcG9zaXRvcnkxMTMxNjY5NzQ=,guofei9987/scikit-opt,5399,68,5371.0,0.012594924986108539
MDEwOlJlcG9zaXRvcnkyNTI1NjgzNzU=,TheLastGimbus/GooglePhotosTakeoutHelper,4132,52,4243.0,0.012584704743465635
R_kgDOI4UJLw,iam-veeramalla/Jenkins-Zero-To-Hero,6835,86,7004.0,0.012582297000731529
R_kgDOIPQ9gA,juspay/hyperswitch,12646,159,12832.0,0.01257314565870631
MDEwOlJlcG9zaXRvcnk0MTg4MTkwMA==,microsoft/vscode,100899,1268,166085.0,0.012567022468012567
MDEwOlJlcG9zaXRvcnk3MzU2MTY1MA==,jaywcjlove/linux-command,24201,304,32621.0,0.012561464402297426
MDEwOlJlcG9zaXRvcnk4NTA3NzU1OA==,kamranahmedse/developer-roadmap,231345,2906,305380.0,0.012561326157902699
MDEwOlJlcG9zaXRvcnk0MzExNzk2,adam-p/markdown-here,26204,329,59740.0,0.012555335063349106
MDEwOlJlcG9zaXRvcnk4ODcxNzIxNQ==,youzan/vant,15378,193,23543.0,0.012550396670568344
MDEwOlJlcG9zaXRvcnk2NTg5OTQ3Ng==,espressif/esp-idf,10917,137,14235.0,0.012549235137858387
MDEwOlJlcG9zaXRvcnkxNTc1OTAyOTQ=,TelegramMessenger/Telegram-iOS,6140,77,6475.0,0.01254071661237785
MDEwOlJlcG9zaXRvcnkxMzI3NTA3MjQ=,codecrafters-io/build-your-own-x,180780,2267,325276.0,0.012540103993804624
MDEwOlJlcG9zaXRvcnkzNTE0ODg1OTg=,Jackpopc/CS-Books-Store,4626,58,4861.0,0.012537829658452227
MDEwOlJlcG9zaXRvcnk1OTczODU1,CleverRaven/Cataclysm-DDA,9014,113,10887.0,0.012536055025515865
R_kgDOGfOZqg,0voice/introduce_c-cpp_manual,5983,75,6070.0,0.012535517299013872
R_kgDOJmmzGQ,vercel/ai,6713,84,11046.0,0.01251303441084463
R_kgDOMQMUiQ,andrewyng/aisuite,8562,107,9715.0,0.012497080121466947
R_kgDOJDJ_YQ,microsoft/semantic-kernel,21708,271,22652.0,0.012483876911737609
MDEwOlJlcG9zaXRvcnk0MjQ1NTkzNA==,statelyai/xstate,11307,141,27621.0,0.012470151233749005
MDEwOlJlcG9zaXRvcnk2NDA2MDMxNA==,screetsec/TheFatRat,4412,55,9602.0,0.012466001813236628
MDEwOlJlcG9zaXRvcnkxMTIyMzU1OTE=,Hacker0x01/hacker101,4252,53,13898.0,0.01246472248353716
R_kgDOKCUslg,facebookresearch/seamless_communication,10190,127,11074.0,0.012463199214916586
R_kgDOIfIEuQ,UFund-Me/Qbot,8345,104,8877.0,0.012462552426602757
MDEwOlJlcG9zaXRvcnk2MDQ5MzEwMQ==,jwasham/coding-interview-university,242893,3027,310028.0,0.012462277628420745
R_kgDOJJ8PKA,voicepaw/so-vits-svc-fork,7544,94,8853.0,0.012460233297985153
R_kgDOJfMqJg,GoogleCloudPlatform/generative-ai,8348,104,8925.0,0.012458073790129372
R_kgDOGzZjoA,ydb-platform/ydb,4014,50,4096.0,0.01245640259093174
MDEwOlJlcG9zaXRvcnkxNjQ2MDgyMjI=,alibaba/flutter-go,12285,153,23669.0,0.012454212454212455
MDEwOlJlcG9zaXRvcnk3MjQwOTU0,powerline/fonts,11334,141,25834.0,0.012440444679724723
R_kgDOImYTUA,xiaye13579/BBLL,12701,158,13258.0,0.0124399653570585
MDEwOlJlcG9zaXRvcnk1NDY4NjE0NQ==,dataabc/weiboSpider,8047,100,8571.0,0.012426991425375917
R_kgDOH3-5sA,Vendicated/Vencord,9415,117,9624.0,0.012426978226234732
MDEwOlJlcG9zaXRvcnkxOTg3MjQ1Ng==,remix-run/react-router,11672,145,53743.0,0.01242289239204935
MDEwOlJlcG9zaXRvcnkyMDgzMjUwMjc=,justcallmekoko/ESP32Marauder,6200,77,6566.0,0.012419354838709677
MDEwOlJlcG9zaXRvcnkxNzUzNTUzMTI=,gzc426/Java-Interview,6609,82,6083.0,0.012407323346951127
,yuzu-emu/yuzu,32321,401,,0.012406794344234398
MDEwOlJlcG9zaXRvcnkxMDMzNzAxNTc=,hellzerg/optimizer,14994,186,15161.0,0.012404961984793917
MDEwOlJlcG9zaXRvcnkyNTYxNTgy,animate-css/animate.css,18223,226,81152.0,0.01240190967458706
R_kgDOJ3Sp1w,gkd-kit/gkd,22501,279,23714.0,0.012399448913381628
MDEwOlJlcG9zaXRvcnkyNDI2ODEyNw==,coreybutler/nvm-windows,30407,377,38916.0,0.012398460880718255
MDEwOlJlcG9zaXRvcnkxMDE1NDA0NDQ=,imbushuo/mac-precision-touchpad,8308,103,9271.0,0.012397688974482426
MDEwOlJlcG9zaXRvcnkzMDc5NDg2OA==,sampotts/plyr,13795,171,27374.0,0.01239579557810801
,Fndroid/clash_for_windows_pkg,61906,767,,0.012389752204955902
R_kgDOJ8cGcA,ihmily/DouyinLiveRecorder,5090,63,5463.0,0.01237721021611002
R_kgDOJMaQwA,gd3kr/BlenderGPT,4283,53,4645.0,0.01237450385243988
MDEwOlJlcG9zaXRvcnkyMDE2OTI0NjU=,tranek/GASDocumentation,4445,55,4645.0,0.012373453318335208
,komeiji-satori/Dress,14406,178,,0.012355962793280578
MDEwOlJlcG9zaXRvcnkzMzUxODcx,qbittorrent/qBittorrent,24057,297,29406.0,0.012345679012345678
MDEwOlJlcG9zaXRvcnkyNTE3NDc5NDg=,github/roadmap,8830,109,8073.0,0.012344280860702151
MDEwOlJlcG9zaXRvcnkyMTYwMDQ0MA==,bayandin/awesome-awesomeness,9093,112,32266.0,0.012317167051578136
MDEwOlJlcG9zaXRvcnk4NzYyNDg3MA==,forezp/SpringCloudLearning,10640,131,17911.0,0.01231203007518797
MDEwOlJlcG9zaXRvcnkzMTkwMjk4NDY=,beurtschipper/Depix,24692,304,134.0,0.012311679896322696
MDEwOlJlcG9zaXRvcnk0MTMzMTc2MQ==,autowarefoundation/autoware,4470,55,9326.0,0.012304250559284116
MDEwOlJlcG9zaXRvcnkxMjg4ODk5Mw==,home-assistant/core,47164,580,75723.0,0.012297515053854634
MDEwOlJlcG9zaXRvcnkyODcyMzY1OQ==,ChristosChristofidis/awesome-deep-learning,12859,158,24607.0,0.01228711408352127
MDEwOlJlcG9zaXRvcnkyNTE0NjEyNzA=,free-educa/free-livros,4727,58,5128.0,0.012269938650306749
MDEwOlJlcG9zaXRvcnk0MTkxMjc5MQ==,v2ray/v2ray-core,33986,417,45650.0,0.012269758135702937
MDEwOlJlcG9zaXRvcnkyNjU2NTU2,zotero/zotero,9052,111,10782.0,0.012262483429076447
MDEwOlJlcG9zaXRvcnkxOTAzNTIy,php/php-src,17137,210,38516.0,0.012254186847172784
MDEwOlJlcG9zaXRvcnkyNzMxMDAxMzk=,Orz-3/QuantumultX,4489,55,4280.0,0.01225217197594119
MDEwOlJlcG9zaXRvcnkxNDI0NDcw,moment/moment,9639,118,48012.0,0.012241933810561262
R_kgDOJxauWA,huggingface/candle,15524,190,16277.0,0.0122391136305076
MDEwOlJlcG9zaXRvcnkxNzQyOTE2MDY=,zlt2000/microservices-platform,4251,52,4597.0,0.012232415902140673
MDEwOlJlcG9zaXRvcnk1Njk2OTExNg==,ngosang/trackerslist,37452,458,48205.0,0.012228986435971376
MDEwOlJlcG9zaXRvcnk3NjM0Njc3,openssl/openssl,16928,207,26349.0,0.012228260869565218
MDEwOlJlcG9zaXRvcnkyMDI3MDI1Mg==,feathericons/feather,10392,127,25156.0,0.012220939183987683
MDEwOlJlcG9zaXRvcnk5MDg2MDc=,numpy/numpy,19238,235,28545.0,0.01221540700696538
MDEwOlJlcG9zaXRvcnk0OTkzNTgxNA==,littlecodersh/ItChat,10481,128,25778.0,0.012212575135960309
MDEwOlJlcG9zaXRvcnkxNTc1NTQ0Nzk=,meshery/meshery,5898,72,6548.0,0.012207527975584944
MDEwOlJlcG9zaXRvcnkxMTQ4NzUz,spring-projects/spring-framework,30656,374,57115.0,0.012199895615866388
MDEwOlJlcG9zaXRvcnkxNTgyMzQ2MA==,redisson/redisson,14842,181,23527.0,0.012195121951219513
MDEwOlJlcG9zaXRvcnkyMzQ5NzIxMjQ=,agmmnn/awesome-blender,4841,59,5045.0,0.012187564552778352
MDEwOlJlcG9zaXRvcnk1MDcwOTE1Mg==,kataras/iris,12332,150,25321.0,0.01216347713266299
R_kgDOK3Aozg,modelscope/DiffSynth-Studio,5849,71,6729.0,0.01213882714994016
MDEwOlJlcG9zaXRvcnkxNTU0MDkz,mbadolato/iTerm2-Color-Schemes,14339,174,25196.0,0.012134737429388382
R_kgDOKtGaXg,BuilderIO/gpt-crawler,19227,233,19965.0,0.012118375201539501
MDEwOlJlcG9zaXRvcnkzMjg4NzA5OA==,googleapis/googleapis,6522,79,7705.0,0.012112848819380559
MDEwOlJlcG9zaXRvcnkzNDc3NzU2Mg==,ossrs/srs,20182,244,26152.0,0.012089981171340799
MDEwOlJlcG9zaXRvcnk4MDg2MjU4NA==,WordPress/gutenberg,6700,81,10719.0,0.01208955223880597
MDEwOlJlcG9zaXRvcnkxMjc3NTIzNjc=,sundowndev/hacker-roadmap,13654,165,13605.0,0.01208437088032811
R_kgDOGPUjRg,mrdbourke/pytorch-deep-learning,11192,135,11759.0,0.012062187276626161
MDEwOlJlcG9zaXRvcnkzODU1ODU3OA==,nativefier/nativefier,10363,125,35023.0,0.012062144166747082
R_kgDOKBFW1w,fishaudio/Bert-VITS2,7299,88,8176.0,0.012056446088505274
MDEwOlJlcG9zaXRvcnk2NDg2ODI2,hrydgard/ppsspp,7551,91,11622.0,0.01205138392265925
MDEwOlJlcG9zaXRvcnkyMjQ4OTAzMw==,lazyprogrammer/machine_learning_examples,5810,70,8456.0,0.012048192771084338
R_kgDOKsEXCg,linexjlin/GPTs,27575,332,29094.0,0.012039891205802357
R_kgDOLW_U8A,n8n-io/self-hosted-ai-starter-kit,4236,51,4714.0,0.012039660056657223
MDEwOlJlcG9zaXRvcnk0MzY5NTQ3NA==,quasarframework/quasar,17532,211,26145.0,0.012035135751768195
R_kgDOI0e_pA,Ignitetechnologies/Mindmap,6899,83,7373.0,0.012030729091172634
MDEwOlJlcG9zaXRvcnkzMjM2NzMxMzA=,pixeltris/TwitchAdSolutions,8235,99,8447.0,0.012021857923497269
R_kgDOI1Cqzg,openai/evals,14394,173,15330.0,0.012018896762539947
MDEwOlJlcG9zaXRvcnkxNDYxOTAwMjc=,hq450/fancyss,9736,117,12597.0,0.012017255546425637
MDEwOlJlcG9zaXRvcnkxODQwODYzNQ==,chrislgarry/Apollo-11,32455,390,60257.0,0.012016638422431059
MDEwOlJlcG9zaXRvcnkyNDE4MDU1OTI=,rome/tools,11575,139,23681.0,0.012008639308855292
MDEwOlJlcG9zaXRvcnkxNzI0ODE5Mjg=,londonappbrewery/Flutter-Course-Resources,10832,130,10328.0,0.012001477104874446
MDEwOlJlcG9zaXRvcnk0NTcyMTAxMQ==,apache/skywalking,16014,192,24038.0,0.011989509179467965
R_kgDOMCNMXg,lllyasviel/Omost,7264,87,7464.0,0.011976872246696035
MDEwOlJlcG9zaXRvcnkyNDU4NjMwOA==,cfenollosa/os-tutorial,13866,166,27684.0,0.011971729410067791
R_kgDOLeediw,harry0703/MoneyPrinterTurbo,18717,224,19445.0,0.011967729871240049
R_kgDOHaGpfg,deniscerri/ytdlnis,4184,50,4543.0,0.011950286806883365
MDEwOlJlcG9zaXRvcnkxMTY0NTc3MjY=,ethereum/ethereum-org-website,5525,66,5189.0,0.011945701357466063
MDEwOlJlcG9zaXRvcnkyMzI5NzY2,mathiasbynens/dotfiles,10226,122,30482.0,0.01193037355759828
MDEwOlJlcG9zaXRvcnkxNjE4NDA4MTU=,goldmansachs/gs-quant,7967,95,8132.0,0.011924187272499059
MDEwOlJlcG9zaXRvcnkxMDkwMDQxOTM=,jofpin/trape,4699,56,8173.0,0.011917429240263885
MDEwOlJlcG9zaXRvcnkxODIzMDY5OTE=,th-ch/youtube-music,9658,115,9867.0,0.011907227169186166
R_kgDOKHxYbg,Pythagora-io/gpt-pilot,31494,375,32187.0,0.011907029910459135
MDEwOlJlcG9zaXRvcnk1NzQ2Mzk4Mg==,azat-io/you-dont-know-js-ru,6803,81,8428.0,0.011906511833014846
MDEwOlJlcG9zaXRvcnk0MTA1ODA1NA==,isocpp/CppCoreGuidelines,21856,260,43102.0,0.011896046852122987
MDEwOlJlcG9zaXRvcnk2NTIzMzYzMw==,vercel/pkg,9332,111,24338.0,0.011894556365195028
MDEwOlJlcG9zaXRvcnkyMjE2MjI3NDM=,antvis/X6,5637,67,5856.0,0.01188575483413163
R_kgDOKpD2DQ,OthersideAI/self-operating-computer,7995,95,9099.0,0.011882426516572859
R_kgDOK5k7jw,babaohuang/GeminiProChat,4462,53,4390.0,0.011878081577767817
MDEwOlJlcG9zaXRvcnkxMjY0ODY3MDE=,Unity-Technologies/UnityCsReference,7072,84,11989.0,0.011877828054298642
MDEwOlJlcG9zaXRvcnkzNDgyNTg4,danielmiessler/SecLists,42291,502,60030.0,0.011870137854389822
MDEwOlJlcG9zaXRvcnk2MDI0MzE5Nw==,nextcloud/server,21998,261,27933.0,0.011864714974088553
R_kgDOKqSOig,SawyerHood/draw-a-ui,13319,158,13354.0,0.01186275245889331
R_kgDOJeLKFA,sadmann7/skateshop,5400,64,5332.0,0.011851851851851851
MDEwOlJlcG9zaXRvcnkyMDc3Mzc3Mw==,bazelbuild/bazel,12497,148,23543.0,0.011842842282147716
MDEwOlJlcG9zaXRvcnkxMTcxNTc1Mw==,robertdavidgraham/masscan,14380,170,23931.0,0.011821974965229486
MDEwOlJlcG9zaXRvcnkyNjU3ODI5NzM=,hlmd/Postman-cn,5837,69,5463.0,0.011821140997087545
MDEwOlJlcG9zaXRvcnkzMjk0ODg2Mw==,jondot/awesome-react-native,12104,143,34813.0,0.011814276272306676
R_kgDOLf7ACQ,google-gemini/cookbook,9059,107,10292.0,0.011811458218346395
MDEwOlJlcG9zaXRvcnkyNjg5ODg3OQ==,awesomedata/awesome-public-datasets,29298,346,61636.0,0.011809679841627415
R_kgDOHx-ACA,zhayujie/chatgpt-on-wechat,31443,371,32568.0,0.011799128581878319
R_kgDOJ0bG0A,Shaunwei/RealChar,5848,69,6065.0,0.01179890560875513
MDEwOlJlcG9zaXRvcnkxMzIzNzQ2OTc=,realpython/materials,4323,51,4830.0,0.01179736294240111
MDEwOlJlcG9zaXRvcnk2NzI3NDczNg==,ElemeFE/element,19670,232,54166.0,0.01179461108286731
MDEwOlJlcG9zaXRvcnkxMTE2MDU3Nzg=,yairm210/Unciv,8818,104,8752.0,0.011794057609435245
R_kgDOHlOyUA,winglang/wing,4833,57,5105.0,0.011793916821849782
MDEwOlJlcG9zaXRvcnk0MDQxNjIzNg==,minimaxir/big-list-of-naughty-strings,15437,182,46821.0,0.011789855541879899
MDEwOlJlcG9zaXRvcnkxNzUzNjYxNTU=,shengqiangzhang/examples-of-web-crawlers,12558,148,13999.0,0.01178531613314222
R_kgDOJuT_Mg,KenneyNL/Adobe-Alternatives,5437,64,5932.0,0.011771197351480595
R_kgDOLjVhDg,stitionai/devika,18399,216,18746.0,0.011739768465677482
MDEwOlJlcG9zaXRvcnkyNTYwOTA4Ng==,stascorp/rdpwrap,10222,120,14943.0,0.011739385638818236
MDEwOlJlcG9zaXRvcnk0MDY4NzU2Mw==,oppia/oppia,5623,66,5902.0,0.01173750666903788
MDEwOlJlcG9zaXRvcnkzNzIwOTYwNTc=,Richasy/Bili.Uwp,8784,103,8404.0,0.011725865209471767
MDEwOlJlcG9zaXRvcnkzNzIxMjI0,nolimits4web/swiper,21753,255,40322.0,0.011722521031581851
R_kgDOK_txHA,maybe-finance/maybe,33801,396,34866.0,0.011715629715097186
,pineappleEA/pineapple-src,5470,64,,0.01170018281535649
MDEwOlJlcG9zaXRvcnk0NjUzOTQ0OA==,crimx/ext-saladict,10523,123,12203.0,0.011688681934809465
MDEwOlJlcG9zaXRvcnk2NjcwMDY=,videojs/video.js,14892,174,38306.0,0.011684125705076551
MDEwOlJlcG9zaXRvcnkxODY0MzYz,composer/composer,10562,123,28739.0,0.011645521681499717
MDEwOlJlcG9zaXRvcnkxMDY0NTYz,netty/netty,15549,181,33669.0,0.01164061997556113
MDEwOlJlcG9zaXRvcnk5MDM0OTIzOQ==,Jack-Cherish/python-spider,11861,138,18442.0,0.011634769412359835
MDEwOlJlcG9zaXRvcnkxMjQyNTcyMzM=,pmndrs/react-spring,10920,127,28362.0,0.01163003663003663
MDEwOlJlcG9zaXRvcnkxMjE0NzAzODM=,solana-labs/solana,13676,159,13605.0,0.011626206493126645
MDEwOlJlcG9zaXRvcnkzMDI2MDMwMDE=,qier222/YesPlayMusic,31400,365,30119.0,0.01162420382165605
MDEwOlJlcG9zaXRvcnk3OTAzNTk=,sequelize/sequelize,12403,144,29706.0,0.011610094332016447
MDEwOlJlcG9zaXRvcnkzMDQ5ODEzNDA=,idurar/idurar-erp-crm,6460,75,6784.0,0.011609907120743035
R_kgDOGc-gaA,yangzongzhuan/RuoYi-Vue3,5169,60,5191.0,0.011607661056297156
MDEwOlJlcG9zaXRvcnkxMjA4MDU1MQ==,tsenart/vegeta,12498,145,23804.0,0.011601856297007522
MDEwOlJlcG9zaXRvcnkxOTYwNjI5OQ==,platformio/platformio-core,5087,59,8066.0,0.011598191468448987
MDEwOlJlcG9zaXRvcnkxNzg3Mzg1NTY=,adriankumpf/teslamate,4316,50,6209.0,0.011584800741427247
R_kgDOJCKOWw,ntdevlabs/tiny11builder,10103,117,10826.0,0.011580718598436108
MDEwOlJlcG9zaXRvcnk5NDM2NzY3Nw==,jaredpalmer/formik,13299,154,34076.0,0.011579818031430935
MDEwOlJlcG9zaXRvcnkyNDk5NzA5Ng==,openwrt/luci,5013,58,6550.0,0.011569918212647117
MDEwOlJlcG9zaXRvcnkyMjUzODMw,PHPMailer/PHPMailer,9345,108,21184.0,0.011556982343499198
MDEwOlJlcG9zaXRvcnkzMjYxNzQ3NDE=,ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,21550,249,21575.0,0.011554524361948955
R_kgDOHM62GQ,jassics/security-study-plan,4338,50,4464.0,0.011526048870447211
MDEwOlJlcG9zaXRvcnkzNDQ1MzA2MA==,sindresorhus/awesome-electron,9805,113,26042.0,0.01152473227944926
MDEwOlJlcG9zaXRvcnkyNzI1NzMxNTI=,kodekloudhub/certified-kubernetes-administrator-course,7987,92,8268.0,0.011518717916614499
MDEwOlJlcG9zaXRvcnk1MjcxODgy,astaxie/build-web-application-with-golang,15632,180,43388.0,0.01151484135107472
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,microsoft/IoT-For-Beginners,15898,183,15520.0,0.011510881871933576
R_kgDOJVxJug,langgenius/dify,54490,626,58379.0,0.011488346485593687
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,microsoft/PowerToys,115162,1323,113796.0,0.01148816449870617
R_kgDOKkuyPg,YaoFANGUK/video-subtitle-remover,4701,54,5049.0,0.01148691767708998
R_kgDONV-LBQ,Tencent/HunyuanVideo,6356,73,7337.0,0.011485210824417873
R_kgDOIanzCQ,atelier-anchor/smiley-sans,12638,145,13219.0,0.011473334388352588
MDEwOlJlcG9zaXRvcnk4OTY2MzU2,hashicorp/packer,7151,82,15186.0,0.011466927702419243
MDEwOlJlcG9zaXRvcnkyMTM5MTY4OTY=,blender/blender,13966,160,13846.0,0.011456394099957039
MDEwOlJlcG9zaXRvcnkxNDMxNTQ3,encode/django-rest-framework,15893,182,28663.0,0.011451582457685773
MDEwOlJlcG9zaXRvcnkzNjg5NTQyMQ==,jupyter/jupyter,8297,95,14978.0,0.011449921658430758
